日期,销售额,成本,利润,地区,产品线,月份,季度,客户数,客单价,增长率,利润率
2024-03-13T00:00:00,40521.205536933456,14355.533857851418,26286.514126181704,华南,云服务,2024-03,Q1 2024,55,768.9984702531677,0.19162806201780064,64.9
2024-03-13T00:00:00,27481.770480237526,9406.06428972568,17985.1949230197,华南,技术服务,2024-03,Q1 2024,33,515.1772813893757,0.06849757843258295,65.4
2024-03-13T00:00:00,22910.2670569051,8165.30242504087,15545.591055832458,华南,硬件设备,2024-03,Q1 2024,49,419.9512837227103,0.18323209109831376,67.9
2024-03-13T00:00:00,31185.404395850415,11196.918013361323,20299.202603812242,华西,企业软件,2024-03,Q1 2024,44,904.1331881511209,0.14631287455421962,65.1
2024-03-13T00:00:00,34931.26366618555,11932.074061064828,22684.54142957389,华西,云服务,2024-03,Q1 2024,42,717.128976990484,0.1438913015619563,64.9
2024-03-13T00:00:00,27292.28246689362,9063.948248429937,18307.472058922267,华西,技术服务,2024-03,Q1 2024,67,477.1072678183323,0.06233981092045146,67.1
2024-03-13T00:00:00,20084.675466893743,7532.397282936369,13255.645758744917,华西,硬件设备,2024-03,Q1 2024,42,449.4432543898961,0.15605940712849525,66.0
2024-03-14T00:00:00,45244.154276500754,15897.51346788159,28759.059672631705,华北,企业软件,2024-03,Q1 2024,17,839.6950119468013,0.09990856205779498,63.6
2024-03-14T00:00:00,46546.529013588195,15991.078171206651,30242.10523165043,华北,云服务,2024-03,Q1 2024,56,818.6696028569029,0.14732885017866934,65.0
2024-03-14T00:00:00,34243.21352243976,12114.940218703437,22330.261928581625,华北,技术服务,2024-03,Q1 2024,51,574.3077394651244,0.13218343765112456,65.2
2024-03-14T00:00:00,31760.23538550298,10824.427902569367,19089.13675808358,华北,硬件设备,2024-03,Q1 2024,62,687.4347080802173,0.05992580390844966,60.1
2024-03-14T00:00:00,42931.48966827174,15387.221732015229,27639.383246870184,华东,企业软件,2024-03,Q1 2024,39,807.6648063864395,0.13114720152066542,64.4
2024-03-14T00:00:00,54280.52071190799,18968.311906700368,35310.920283136824,华东,云服务,2024-03,Q1 2024,52,843.0225832012611,-0.0023718592885375147,65.1
2024-03-14T00:00:00,35824.12585513703,12360.003281725882,23828.18031978666,华东,技术服务,2024-03,Q1 2024,55,669.6194195022962,0.14605129198654968,66.5
2024-03-14T00:00:00,28360.337892893374,10723.342075948221,18459.719549276775,华东,硬件设备,2024-03,Q1 2024,57,570.8046104205132,0.007587073496079244,65.1
2024-03-14T00:00:00,31258.87112396083,11431.392437244449,20591.459503514536,华南,企业软件,2024-03,Q1 2024,59,786.1631267306358,0.1807936245061157,65.9
2024-03-14T00:00:00,40713.868942241555,14302.996179294401,26266.580112576932,华南,云服务,2024-03,Q1 2024,63,945.483159312302,0.0325197372144036,64.5
2024-03-14T00:00:00,31281.941384003236,12104.345843624897,20526.025278534395,华南,技术服务,2024-03,Q1 2024,45,798.2440503434187,0.005985579471560765,65.6
2024-03-14T00:00:00,23140.37927459502,8560.361140633413,15175.083672038054,华南,硬件设备,2024-03,Q1 2024,52,493.5586041739644,0.11344061782060771,65.6
2024-03-14T00:00:00,30438.857064322994,10364.231567257666,19141.41887315152,华西,企业软件,2024-03,Q1 2024,27,615.6576947454482,0.14182420689824704,62.9
2024-03-14T00:00:00,32552.745997246144,11838.462024468563,21032.126000640477,华西,云服务,2024-03,Q1 2024,60,737.0001485067592,0.08057158897543985,64.6
2024-03-14T00:00:00,23593.567359135308,8983.437198483696,15315.368073838612,华西,技术服务,2024-03,Q1 2024,41,381.45357756091784,0.08416602270328753,64.9
2024-03-14T00:00:00,23238.958913690192,7162.100049576762,14589.762266798725,华西,硬件设备,2024-03,Q1 2024,59,443.26746726883573,0.048812202614607475,62.8
2024-03-15T00:00:00,36507.715056240566,13236.827939753928,24639.63138547656,华北,企业软件,2024-03,Q1 2024,58,520.9827658130783,0.14411985448949902,67.5
2024-03-15T00:00:00,50809.10574805893,17753.122971408146,32144.67694627956,华北,云服务,2024-03,Q1 2024,60,771.9755149440259,0.07600176786438956,63.3
2024-03-15T00:00:00,31055.338379116838,11220.285734163566,20174.692498549644,华北,技术服务,2024-03,Q1 2024,35,448.31707800249427,0.06794175353015748,65.0
2024-03-15T00:00:00,25298.153507381274,9926.330407714378,16681.063064499525,华北,硬件设备,2024-03,Q1 2024,41,439.11692347251164,0.13845678896550165,65.9
2024-03-15T00:00:00,44358.458179987414,15309.105383551445,28282.878196805166,华东,企业软件,2024-03,Q1 2024,29,1195.2549008523602,0.1903815402835343,63.8
2024-03-15T00:00:00,58909.62070988142,21344.706011129052,37998.88491126318,华东,云服务,2024-03,Q1 2024,47,1164.3746148032658,0.09375392023382173,64.5
2024-03-15T00:00:00,37105.137879657486,12980.028369274614,23740.94750588172,华东,技术服务,2024-03,Q1 2024,60,678.0285649307947,0.05148643370458808,64.0
2024-03-15T00:00:00,26594.514064285886,9338.307867978314,17147.917273240462,华东,硬件设备,2024-03,Q1 2024,49,349.704834887827,0.0334886872179331,64.5
2024-03-15T00:00:00,31902.602079517488,11123.631649873822,20563.068820453394,华南,企业软件,2024-03,Q1 2024,55,505.0268129222218,0.024638708980803083,64.5
2024-03-15T00:00:00,42289.30966260766,15128.140452732488,27616.617569198632,华南,云服务,2024-03,Q1 2024,59,851.1658837441723,0.05547821235286694,65.3
2024-03-15T00:00:00,29738.115610733712,10830.539218848908,19451.897381034654,华南,技术服务,2024-03,Q1 2024,36,658.0591286276806,0.14387737767257103,65.4
2024-03-15T00:00:00,26155.78362320975,9274.896591882682,17036.727383259637,华南,硬件设备,2024-03,Q1 2024,52,560.7193139849924,0.054212247943321974,65.1
2024-03-15T00:00:00,30278.854819019973,11097.286533830014,20305.465620043415,华西,企业软件,2024-03,Q1 2024,36,773.6066643410288,0.14048287650741206,67.1
2024-03-15T00:00:00,36745.49863325304,13083.954056018667,23721.080188150096,华西,云服务,2024-03,Q1 2024,62,716.2118019985521,0.027089344309062482,64.6
2024-03-15T00:00:00,29276.772750100976,10123.363515175492,18540.782638363537,华西,技术服务,2024-03,Q1 2024,53,595.794130902698,0.17870733930162044,63.3
2024-03-15T00:00:00,19599.92437703262,7356.5067741849325,13115.903241703065,华西,硬件设备,2024-03,Q1 2024,51,352.6665888657176,0.0981156439628881,66.9
2024-03-16T00:00:00,40794.866483197795,14526.94631315094,25839.165341304815,华北,企业软件,2024-03,Q1 2024,63,1526.002429874765,0.20260366557109677,63.3
2024-03-16T00:00:00,39454.13634174588,14168.503918937824,25557.607440490046,华北,云服务,2024-03,Q1 2024,60,1008.7781481069,0.11303834087415317,64.8
2024-03-16T00:00:00,31520.825636909536,11167.97408909122,20204.43651074684,华北,技术服务,2024-03,Q1 2024,44,698.7461469058607,0.11436362570137135,64.1
2024-03-16T00:00:00,28003.535747954887,9831.835841109303,18332.901343707003,华北,硬件设备,2024-03,Q1 2024,49,485.4246543717701,0.05471013933144262,65.5
2024-03-16T00:00:00,38003.8505685094,13416.939642713485,24607.749503913517,华东,企业软件,2024-03,Q1 2024,43,666.6127784296757,0.08559248687887419,64.8
2024-03-16T00:00:00,52765.22076496265,18845.95921534275,33894.10497603209,华东,云服务,2024-03,Q1 2024,55,1253.1418131187932,0.16997089633269416,64.2
2024-03-16T00:00:00,35826.072112249596,13065.50315082019,23302.52944098678,华东,技术服务,2024-03,Q1 2024,56,506.0172334867892,0.0606713954221075,65.0
2024-03-16T00:00:00,29661.65713588012,11026.236025699607,19472.20271340529,华东,硬件设备,2024-03,Q1 2024,43,783.3201862780056,0.13660756130273677,65.6
2024-03-16T00:00:00,40811.95602810576,14289.659657920887,26569.18035847567,华南,企业软件,2024-03,Q1 2024,42,1437.6577795347466,0.12291945049785342,65.1
2024-03-16T00:00:00,40651.5565921895,14205.354645113099,25958.29888943363,华南,云服务,2024-03,Q1 2024,64,1059.2391779005202,0.07170314345537973,63.9
2024-03-16T00:00:00,32042.958849981147,10954.562829800887,20003.204806091155,华南,技术服务,2024-03,Q1 2024,54,707.1173535983623,0.10762629414488084,62.4
2024-03-16T00:00:00,23154.502987066582,7457.559239658386,14121.115466239033,华南,硬件设备,2024-03,Q1 2024,49,318.9401516063001,0.033757710953362996,61.0
2024-03-16T00:00:00,36173.7024370157,12889.327377841686,22833.988508546383,华西,企业软件,2024-03,Q1 2024,55,837.0162996361024,0.16333306265992062,63.1
2024-03-16T00:00:00,33184.888978991505,11687.01093774864,21190.37076958156,华西,云服务,2024-03,Q1 2024,57,600.5187599270826,0.16045050994504986,63.9
2024-03-16T00:00:00,22610.23661288545,8624.49439213899,14114.963323347618,华西,技术服务,2024-03,Q1 2024,68,466.0946367349869,0.031379513121934655,62.4
2024-03-16T00:00:00,20615.591155471066,6912.981882737699,12806.986612394972,华西,硬件设备,2024-03,Q1 2024,55,401.58400464575664,0.12923114762433704,62.1
2024-03-17T00:00:00,40476.27693515418,14346.716808188548,25806.403299853057,华北,企业软件,2024-03,Q1 2024,40,639.8487555214185,0.06828626415913432,63.8
2024-03-17T00:00:00,50109.39391377045,18131.145832705373,32056.658354605566,华北,云服务,2024-03,Q1 2024,39,1542.9339580109518,0.04723379207037703,64.0
2024-03-17T00:00:00,32157.636130655377,11834.778361979936,20430.880481286607,华北,技术服务,2024-03,Q1 2024,41,901.0156513490451,0.1240031808952052,63.5
2024-03-17T00:00:00,29869.47305999979,10731.71463698963,18845.281776929703,华北,硬件设备,2024-03,Q1 2024,66,548.3094760944094,0.13230648380120857,63.1
2024-03-17T00:00:00,42808.96028006191,15441.813765635636,27841.181721996854,华东,企业软件,2024-03,Q1 2024,50,627.8975900915552,0.10406385837955344,65.0
2024-03-17T00:00:00,56768.183826250635,20409.007470462435,36217.4106834021,华东,云服务,2024-03,Q1 2024,42,1031.0460342074332,0.10037800901970667,63.8
2024-03-17T00:00:00,40092.73326129978,14286.352958317413,26039.67658207591,华东,技术服务,2024-03,Q1 2024,49,649.0686352924594,0.07993953967276612,64.9
2024-03-17T00:00:00,31910.21567598029,11376.367449463001,19661.491403574797,华东,硬件设备,2024-03,Q1 2024,50,504.7172697577964,0.12637404165138652,61.6
2024-03-17T00:00:00,38254.41963677312,13856.983743908853,25124.699364870794,华南,企业软件,2024-03,Q1 2024,54,629.4070058397464,0.09275666224269528,65.7
2024-03-17T00:00:00,45501.938874246924,16071.808485004116,28674.702181107747,华南,云服务,2024-03,Q1 2024,54,879.2851940837098,0.06909124789499156,63.0
2024-03-17T00:00:00,27711.67230114898,9777.135507084311,17651.265959075263,华南,技术服务,2024-03,Q1 2024,68,958.4096587109531,0.06501995956488181,63.7
2024-03-17T00:00:00,25484.63503079901,8416.313652730334,16237.159590369529,华南,硬件设备,2024-03,Q1 2024,51,504.8373834503586,0.09009701183905468,63.7
2024-03-17T00:00:00,30347.02939556787,10409.250158104138,19162.247467933194,华西,企业软件,2024-03,Q1 2024,46,703.7260530413968,0.2292987587841948,63.1
2024-03-17T00:00:00,37566.94075851119,13746.968921335547,23570.402109981962,华西,云服务,2024-03,Q1 2024,67,1495.771476287605,0.06156167949807398,62.7
2024-03-17T00:00:00,25096.431905905603,8990.244941071345,15847.577814051772,华西,技术服务,2024-03,Q1 2024,49,616.7506768063554,0.02513838027579134,63.1
2024-03-17T00:00:00,22145.177174631484,8318.020901000022,13797.648110547445,华西,硬件设备,2024-03,Q1 2024,56,462.1918710921323,0.1595237492596741,62.3
2024-03-18T00:00:00,42845.209652759644,15433.584121017011,27396.34822085226,华北,企业软件,2024-03,Q1 2024,56,990.3606701158326,0.033610066326028455,63.9
2024-03-18T00:00:00,45788.065029495345,16712.05648003609,28439.782295470945,华北,云服务,2024-03,Q1 2024,38,717.6514259618261,0.04321820476210855,62.1
2024-03-18T00:00:00,33957.95521248255,12940.477853461596,21656.541484218047,华北,技术服务,2024-03,Q1 2024,61,660.8857271994549,0.11260974271171434,63.8
2024-03-18T00:00:00,21086.389814035327,7998.903083096267,14172.154838145045,华北,硬件设备,2024-03,Q1 2024,38,567.2745406884699,0.12807363149130666,67.2
2024-03-18T00:00:00,46605.05923542232,17199.593634797577,29473.556188030496,华东,企业软件,2024-03,Q1 2024,46,702.0876817137821,0.1034161064969909,63.2
2024-03-18T00:00:00,53786.152494659735,18711.86141536828,33660.80120988138,华东,云服务,2024-03,Q1 2024,66,1125.8091919815427,0.1429815393427423,62.6
2024-03-18T00:00:00,33951.67844152699,12581.415090071925,21988.832808675143,华东,技术服务,2024-03,Q1 2024,61,522.0241020548659,0.0966276720722409,64.8
2024-03-18T00:00:00,32447.275873292125,12127.118335841778,20803.43511222184,华东,硬件设备,2024-03,Q1 2024,54,601.4267712462467,0.019764749510109394,64.1
2024-03-18T00:00:00,34444.309039348525,11995.36121955789,22057.735596629474,华南,企业软件,2024-03,Q1 2024,58,645.6154909637783,0.043943299362103894,64.0
2024-03-18T00:00:00,49976.89248629388,17839.9985298012,31264.518760557545,华南,云服务,2024-03,Q1 2024,52,885.2625474592948,0.0940220621686802,62.6
2024-03-18T00:00:00,31858.801301890784,12119.451044400048,19710.164458930638,华南,技术服务,2024-03,Q1 2024,48,822.2442098115166,0.1796012449288042,61.9
2024-03-18T00:00:00,23288.202299027995,8918.792855964652,15631.328162559434,华南,硬件设备,2024-03,Q1 2024,56,461.30134660405764,0.12045704613879972,67.1
2024-03-18T00:00:00,33983.12293587047,12477.872031148565,21818.258378801183,华西,企业软件,2024-03,Q1 2024,38,736.793395922049,0.15538605479912243,64.2
2024-03-18T00:00:00,38031.144710019136,13750.80458174783,24106.79231825892,华西,云服务,2024-03,Q1 2024,41,803.9456121403521,0.10960021184843384,63.4
2024-03-18T00:00:00,26499.17501018587,9532.50688942361,16689.588928470344,华西,技术服务,2024-03,Q1 2024,81,445.9121323603891,0.12065737379763113,63.0
2024-03-18T00:00:00,20003.42537288102,7313.823113218636,12934.537263733575,华西,硬件设备,2024-03,Q1 2024,31,589.6628413147465,0.06815588055305212,64.7
2024-03-19T00:00:00,40096.21228224702,15224.291027486077,25138.514838767558,华北,企业软件,2024-03,Q1 2024,42,616.7988189949892,0.10655596623375735,62.7
2024-03-19T00:00:00,50446.3928303236,17955.87186450408,31236.893301255837,华北,云服务,2024-03,Q1 2024,47,1622.7968685776098,0.08448015981220156,61.9
2024-03-19T00:00:00,35560.87407709153,13156.355645442934,22244.84681543098,华北,技术服务,2024-03,Q1 2024,43,562.9149799133618,0.07513414268211653,62.6
2024-03-19T00:00:00,27075.67188300847,10359.838890873252,17266.963228208053,华北,硬件设备,2024-03,Q1 2024,37,708.0493374339176,0.12894549090345672,63.8
2024-03-19T00:00:00,44262.56495098561,16656.511641478504,28175.819443100107,华东,企业软件,2024-03,Q1 2024,50,769.7486138127185,0.08124455025282178,63.7
2024-03-19T00:00:00,58326.527861584174,21779.115765248782,37425.281195586496,华东,云服务,2024-03,Q1 2024,36,1261.0001769657122,0.1571103696442779,64.2
2024-03-19T00:00:00,40631.348241720436,14744.680744798707,25943.201133478942,华东,技术服务,2024-03,Q1 2024,61,1061.6303011137677,0.03980431755168099,63.9
2024-03-19T00:00:00,30665.487709376837,11065.355833487803,19331.58959760204,华东,硬件设备,2024-03,Q1 2024,42,1051.909335622689,0.0788049463833702,63.0
2024-03-19T00:00:00,37893.77437474019,13630.513794742152,23690.46978567266,华南,企业软件,2024-03,Q1 2024,44,644.8612097285878,0.16280987197068414,62.5
2024-03-19T00:00:00,47933.752212295774,17421.30481045827,30673.617195318657,华南,云服务,2024-03,Q1 2024,56,895.1886795058398,-0.0007031637118881662,64.0
2024-03-19T00:00:00,29331.842607911996,10932.189567681848,18714.124366282762,华南,技术服务,2024-03,Q1 2024,51,550.5135467520013,0.10424327291805521,63.8
2024-03-19T00:00:00,26766.965320852236,9800.104515494924,16776.475517798564,华南,硬件设备,2024-03,Q1 2024,50,485.18714808501323,0.11337376944490307,62.7
2024-03-19T00:00:00,32574.82500879364,11805.286146067332,20047.927404780057,华西,企业软件,2024-03,Q1 2024,58,877.9638252917741,0.04592933096303564,61.5
2024-03-19T00:00:00,37348.93371265247,13258.741179830788,23381.91533567984,华西,云服务,2024-03,Q1 2024,43,821.8053486126281,0.1471798888136473,62.6
2024-03-19T00:00:00,27248.865438104647,9854.72034868665,16969.987667166348,华西,技术服务,2024-03,Q1 2024,64,487.4440509275515,0.06466654479634298,62.3
2024-03-19T00:00:00,21793.25043925039,7936.620840137872,13892.650863599047,华西,硬件设备,2024-03,Q1 2024,42,468.7976979941158,0.1060730532099773,63.7
2024-03-20T00:00:00,38400.603716835016,14711.051775135618,23764.869661147684,华北,企业软件,2024-03,Q1 2024,33,1269.605145584055,0.0924765929252509,61.9
2024-03-20T00:00:00,43908.48107101883,16323.285170356849,27200.40158241345,华北,云服务,2024-03,Q1 2024,31,827.1356309171036,0.10677144173599785,61.9
2024-03-20T00:00:00,31087.784515758725,12005.713793727316,20306.43980251185,华北,技术服务,2024-03,Q1 2024,52,768.6009784696566,0.10222760827855758,65.3
2024-03-20T00:00:00,24073.635889929446,8776.829704712503,14438.747746305762,华北,硬件设备,2024-03,Q1 2024,46,430.96020764925,0.08334761895122389,60.0
2024-03-20T00:00:00,43220.6167608138,16463.9758990207,27409.110421437403,华东,企业软件,2024-03,Q1 2024,28,946.9702978643654,0.14905748577851766,63.4
2024-03-20T00:00:00,51542.78179061969,18965.704575354885,31904.52673972367,华东,云服务,2024-03,Q1 2024,48,1027.508720758222,0.0868288182440248,61.9
2024-03-20T00:00:00,36713.97355251,13268.299837505401,22684.311999289,华东,技术服务,2024-03,Q1 2024,38,517.3194303642513,0.12651714508352901,61.8
2024-03-20T00:00:00,30080.546039660494,11565.427118855696,19207.564676863298,华东,硬件设备,2024-03,Q1 2024,52,760.7858511463609,0.10801344287087884,63.9
2024-03-20T00:00:00,36257.641868129496,13840.619049011013,22712.51873666975,华南,企业软件,2024-03,Q1 2024,55,644.569211460862,0.05601781622243797,62.6
2024-03-20T00:00:00,41232.16395137972,15453.333771343268,25944.382885445473,华南,云服务,2024-03,Q1 2024,54,611.3233946593526,0.07461416154251431,62.9
2024-03-20T00:00:00,27681.592718057527,10641.587567050894,17210.591404879793,华南,技术服务,2024-03,Q1 2024,39,559.2294706733422,0.04407382578941839,62.2
2024-03-20T00:00:00,25908.95610398223,9792.279599509733,16501.41550451447,华南,硬件设备,2024-03,Q1 2024,51,573.7281312729583,0.1088381051625132,63.7
2024-03-20T00:00:00,30592.850629209475,11743.757386330424,19520.732745431193,华西,企业软件,2024-03,Q1 2024,40,429.3121868005871,0.12382150833585624,63.8
2024-03-20T00:00:00,36466.20783987655,13845.12394358389,22436.95643129495,华西,云服务,2024-03,Q1 2024,53,891.2918916539719,0.09264036246159943,61.5
2024-03-20T00:00:00,25539.523446638086,9559.3056664439,16099.598096740076,华西,技术服务,2024-03,Q1 2024,52,671.5592904471965,0.05307664471294576,63.0
2024-03-20T00:00:00,19641.72182925085,7669.12634181565,12196.360273167866,华西,硬件设备,2024-03,Q1 2024,46,332.3166564936185,0.08500612627516939,62.1
2024-03-21T00:00:00,41186.19758913501,15583.653885608357,25703.655193426108,华北,企业软件,2024-03,Q1 2024,56,1194.1141007060216,0.08183439958057276,62.4
2024-03-21T00:00:00,47790.33638335034,18310.237689043428,29582.93192375685,华北,云服务,2024-03,Q1 2024,64,1094.7650220060639,0.1664323205772322,61.9
2024-03-21T00:00:00,34870.39167835636,13370.292369850158,22038.693202391423,华北,技术服务,2024-03,Q1 2024,56,739.5672921790783,0.08463768871691343,63.2
2024-03-21T00:00:00,29382.973937862218,11310.47130025249,18324.719485086254,华北,硬件设备,2024-03,Q1 2024,66,681.0414935149059,0.06929282343764077,62.4
2024-03-21T00:00:00,50243.80632934273,19448.7622696522,31676.207662906436,华东,企业软件,2024-03,Q1 2024,48,1583.6500500325358,0.09903408478640822,63.0
2024-03-21T00:00:00,53487.41101728356,20361.150279544567,32882.188588130084,华东,云服务,2024-03,Q1 2024,58,917.6081861948239,0.15367063512052226,61.5
2024-03-21T00:00:00,38007.842204513036,14604.196670209645,24097.126135042563,华东,技术服务,2024-03,Q1 2024,47,651.823803308777,0.11525754179374864,63.4
2024-03-21T00:00:00,32912.03350064665,11916.712790512567,19930.776566562094,华东,硬件设备,2024-03,Q1 2024,51,684.0922169310776,0.0511527130309059,60.6
2024-03-21T00:00:00,32514.85624525174,12300.886704949544,20656.169266320394,华南,企业软件,2024-03,Q1 2024,51,497.6073429951367,0.048219797197730285,63.5
2024-03-21T00:00:00,47557.169186825544,18074.522948732818,29580.094631110824,华南,云服务,2024-03,Q1 2024,60,897.6676531123373,0.06602775075411252,62.2
2024-03-21T00:00:00,31566.666643448345,12056.536188816832,19540.7065394165,华南,技术服务,2024-03,Q1 2024,49,587.2963871956962,0.10165116535965167,61.9
2024-03-21T00:00:00,28494.710329482106,10562.418052796807,17586.37447012708,华南,硬件设备,2024-03,Q1 2024,52,520.1950845141174,0.008717100216769602,61.7
2024-03-21T00:00:00,29646.893288004583,11805.64712193126,18954.780080407298,华西,企业软件,2024-03,Q1 2024,48,515.349453457018,0.12111623987249374,63.9
2024-03-21T00:00:00,33014.58318713371,12321.75699183395,20278.822206874313,华西,云服务,2024-03,Q1 2024,43,686.1894021343528,0.09425245342540788,61.4
2024-03-21T00:00:00,23448.92743925488,8566.533902437164,14283.440442958658,华西,技术服务,2024-03,Q1 2024,54,543.0557632704118,0.12281779865663482,60.9
2024-03-21T00:00:00,19702.252092045095,7745.89157097623,12875.02231115944,华西,硬件设备,2024-03,Q1 2024,57,340.20971109133234,0.07396846967188506,65.3
2024-03-22T00:00:00,35623.02631582514,13860.61968814557,21942.253688205008,华北,企业软件,2024-03,Q1 2024,46,907.0127687998772,0.046715865109021676,61.6
2024-03-22T00:00:00,40315.86225132421,15811.300795583942,25011.621625995576,华北,云服务,2024-03,Q1 2024,53,633.1885749138614,0.07979523440838002,62.0
2024-03-22T00:00:00,39746.73257318768,14675.52923721078,23920.315877820183,华北,技术服务,2024-03,Q1 2024,56,832.9047418992212,0.042172239146633185,60.2
2024-03-22T00:00:00,30000.059535564666,11207.664518565642,17978.251853743917,华北,硬件设备,2024-03,Q1 2024,37,575.4947385772025,0.0750064482747484,59.9
2024-03-22T00:00:00,44482.32858517868,16917.267019304687,27549.662319670282,华东,企业软件,2024-03,Q1 2024,40,944.2378327606685,0.13794908477300563,61.9
2024-03-22T00:00:00,55395.7044294549,20870.717924142627,34254.5791466108,华东,云服务,2024-03,Q1 2024,55,901.154821447418,0.08382425266077714,61.8
2024-03-22T00:00:00,38169.255636298,14805.011582021563,23538.512693396773,华东,技术服务,2024-03,Q1 2024,49,591.3721524705206,-0.009598932813994088,61.7
2024-03-22T00:00:00,27048.495583541633,10145.983971812659,16687.02973699555,华东,硬件设备,2024-03,Q1 2024,50,479.4101385259781,0.05927985895034047,61.7
2024-03-22T00:00:00,40493.18360071276,15553.904244051433,25210.948132666636,华南,企业软件,2024-03,Q1 2024,52,758.3741113185725,0.023841376791307614,62.3
2024-03-22T00:00:00,42631.628910293235,16540.33538307913,26380.730205082393,华南,云服务,2024-03,Q1 2024,57,854.8406608660734,0.09114159424426191,61.9
2024-03-22T00:00:00,32314.33627237563,12216.3330769381,19823.91302597813,华南,技术服务,2024-03,Q1 2024,47,719.2408263849318,0.07420095053254602,61.3
2024-03-22T00:00:00,26679.927369215904,10075.820136596793,16543.53264570645,华南,硬件设备,2024-03,Q1 2024,55,560.0621910877215,0.076857185714281,62.0
2024-03-22T00:00:00,32365.762951335044,12600.719877619636,20135.747419861927,华西,企业软件,2024-03,Q1 2024,44,654.9391696079508,0.1335508902458885,62.2
2024-03-22T00:00:00,40100.65906775632,15030.048837527442,24331.157615541375,华西,云服务,2024-03,Q1 2024,40,751.6390855873751,0.11711127897121729,60.7
2024-03-22T00:00:00,23809.757397392175,9222.224103764771,14524.370463772875,华西,技术服务,2024-03,Q1 2024,61,514.6053625550408,0.16288065562883255,61.0
2024-03-22T00:00:00,19460.087273506044,7447.09153383953,12369.837759540622,华西,硬件设备,2024-03,Q1 2024,46,417.5043049765276,0.11669825748380952,63.6
2024-03-23T00:00:00,39667.68462365308,14698.327850343052,24567.98465372734,华北,企业软件,2024-03,Q1 2024,49,600.5897308613545,0.053021741637302104,61.9
2024-03-23T00:00:00,40476.165959175705,15493.748690140475,24575.654523457884,华北,云服务,2024-03,Q1 2024,34,614.4208982098332,0.1707055195303391,60.7
2024-03-23T00:00:00,26639.19136289422,10793.68335767439,16478.664624727677,华北,技术服务,2024-03,Q1 2024,45,569.5766814462723,0.043955151311592035,61.9
2024-03-23T00:00:00,23701.153239498002,8326.432148186894,14345.020654491182,华北,硬件设备,2024-03,Q1 2024,58,653.0390928267633,0.053786579870246425,60.5
2024-03-23T00:00:00,50184.855375602056,18940.747258859843,31032.92634523726,华东,企业软件,2024-03,Q1 2024,62,947.3886943977034,0.05499198860631684,61.8
2024-03-23T00:00:00,51473.25407160913,19610.22003028133,31851.053656252832,华东,云服务,2024-03,Q1 2024,34,1464.1733948119481,0.10904355557412163,61.9
2024-03-23T00:00:00,36113.9028757158,13426.528675602674,22474.39066066931,华东,技术服务,2024-03,Q1 2024,49,644.3364749273179,0.1034453066560486,62.2
2024-03-23T00:00:00,30601.513142592736,11105.561912189756,18620.988564742758,华东,硬件设备,2024-03,Q1 2024,33,721.1826679491151,0.03936714336883432,60.8
2024-03-23T00:00:00,40877.67534450551,15670.510818801962,25014.47207157746,华南,企业软件,2024-03,Q1 2024,47,965.6566838283625,0.1191727507427108,61.2
2024-03-23T00:00:00,42022.26231247912,15343.14709630805,25350.23993218999,华南,云服务,2024-03,Q1 2024,66,905.9939140847433,0.0342560667797794,60.3
2024-03-23T00:00:00,32409.514891706483,12257.817934128785,19919.45783983973,华南,技术服务,2024-03,Q1 2024,77,687.5343338822584,0.0037216319833561443,61.5
2024-03-23T00:00:00,29040.689153549134,10779.758274797878,17538.831679152805,华南,硬件设备,2024-03,Q1 2024,56,604.5583829788503,0.0037011090777449352,60.4
2024-03-23T00:00:00,35788.607455698315,14243.997739258859,22465.963460085302,华西,企业软件,2024-03,Q1 2024,39,596.7921364365511,0.06742787250681594,62.8
2024-03-23T00:00:00,31051.12763072312,12097.681779636821,19192.488855030988,华西,云服务,2024-03,Q1 2024,46,508.88077844530545,0.1053246990145046,61.8
2024-03-23T00:00:00,24831.283958925957,9438.767774600537,14596.48273228562,华西,技术服务,2024-03,Q1 2024,54,454.02534323946963,0.10100605647904301,58.8
2024-03-23T00:00:00,22162.95870683267,8721.363610737058,13565.34995067166,华西,硬件设备,2024-03,Q1 2024,54,323.586399142067,0.050257182376622946,61.2
2024-03-24T00:00:00,37760.74930823286,14749.191214034177,23192.958028814195,华北,企业软件,2024-03,Q1 2024,54,651.903547645687,0.12671736067268924,61.4
2024-03-24T00:00:00,41145.63939133938,15968.703743499047,25126.594314006394,华北,云服务,2024-03,Q1 2024,53,778.6701422522924,0.15161946990631986,61.1
2024-03-24T00:00:00,38546.32686939376,15383.706863716654,23945.334436496465,华北,技术服务,2024-03,Q1 2024,48,1126.6982211365573,0.08576052952423026,62.1
2024-03-24T00:00:00,24664.612518103575,9278.981692556576,15198.320447703927,华北,硬件设备,2024-03,Q1 2024,45,488.47825981953764,0.01926250688543345,61.6
2024-03-24T00:00:00,40751.70714489661,15418.427193210948,25127.997339245354,华东,企业软件,2024-03,Q1 2024,52,723.6039076142685,0.17053461602104475,61.7
2024-03-24T00:00:00,51908.54282489112,20405.673790025125,32153.525876039712,华东,云服务,2024-03,Q1 2024,48,816.6491346333382,0.08938778450800347,61.9
2024-03-24T00:00:00,38340.76804156796,14512.557848019169,23552.737777559396,华东,技术服务,2024-03,Q1 2024,63,703.9555511812508,0.10155317131994658,61.4
